configuration_id,particle_id,x,y,z
77,2,273.41202532462637,550.7957523208958,20.4678028846703
77,3,279.4143527264461,546.3924628615163,15.298005069797654
77,4,273.4851501620465,536.0039215410497,7.379264732907458
77,5,277.16405057687933,540.6644661040162,4.014732417357539
78,0,306.4634926256674,538.5369549272743,-22.9898715699429
78,1,300.9076333707256,538.0964275289413,-21.914610541917693
78,2,296.9599619073871,547.4429948929949,-24.542196895838924
78,3,302.07215775094556,546.9278351000488,-25.839487249514526
78,4,299.33335515645774,549.1772744893591,-36.41348356922886
78,5,300.8083454249508,538.7824666959294,-40.20909577962038
79,0,308.2739706034415,552.0802209967029,-45.59023184250879
79,1,302.70827146319056,554.5845361593523,-48.3721509170609
79,2,296.7577061245043,554.636031441326,-39.81786348470807
79,3,289.19448490754155,547.1289346819407,-41.40428688268274
79,4,290.33653072539295,545.7951823932717,-39.9629520433677
79,5,293.4337014914243,537.5109489634289,-40.97173979301185
80,0,341.0225985979538,540.710543009248,-92.78994920350029
80,1,336.45439219112257,536.5376783732703,-98.89255920595798
80,2,344.5371769639496,530.4733738718763,-98.80484007831328
80,3,348.19538362411714,533.3385421079547,-98.15690257344316
80,4,350.02378800904387,540.8733715496913,-104.16070530995637
80,5,342.4307619522186,541.9561826097113,-106.5849494577934
81,0,363.301145834769,575.8307854184264,-71.71588470383902
81,1,366.97708844327207,577.2835401718246,-71.75457843683603
81,2,359.1782239440634,575.5529925132638,-81.30297660667294
81,3,349.21634479626863,578.3961942797692,-89.56759745126645
81,4,348.491121836698,582.5865187374013,-97.03470249282152
