configuration_id,particle_id,x,y,z
51,3,192.65009266927623,369.36390295954845,74.56319262000956
51,4,193.78712601106176,369.87254613068677,72.1524223478452
51,5,196.78340918809562,367.2657564932763,68.9327310219322
52,0,192.0376475175484,377.8931843080012,72.61827856262569
52,1,196.91590791114646,375.9573542632328,75.77247040665131
52,2,196.61168496664706,375.9247758249372,75.29383523683673
52,3,196.39863742309552,375.6461864204726,75.16856460795427
52,4,204.14555678205116,372.47721682720766,76.61012633878879
52,5,197.58513206255404,372.00974021889164,73.62829143227636
53,0,230.67786010141847,381.6500864762396,69.46862152275817
53,1,225.525303320258,382.14536369336656,65.9021217283213
53,2,224.31890643941128,383.63139896397263,67.65702480227154
53,3,224.86940599372605,382.5815548788874,66.38130372538961
53,4,222.95402907284404,379.8157134511083,67.25008749825864
53,5,225.60769545600454,384.795411839609,66.75257547597703
54,0,186.3007573502058,385.7513143068875,46.20704872369059
54,1,186.90983647311813,391.62796453865417,50.60786796078075
54,2,188.36998046342654,391.861972888555,50.319815608725506
54,3,184.5195996262647,394.7610488150781,49.65995511830996
54,4,182.1962094908421,397.071981103458,56.02331104936734
54,5,182.16208605927807,399.137788331535,51.55845720769288
55,0,161.91540524043953,414.8950804824784,27.16866849175731
55,1,163.19310432829135,411.1056361377129,29.679481967442193
55,2,159.50962465991338,416.47314877094453,31.366708410236402
55,3,154.91206542652512,418.4671087792039,32.338713729440016
55,4,155.6196077667298,419.565123400398,31.94170567709418
55,5,156.11115778047218,418.30881785364846,27.80127685521589
56,0,167.82148954879906,432.1856051486208,15.314762354018022
56,1,166.51341365267947,432.7939605355638,17.7355635699768
56,2,164.64508114129916,431.75697972946006,13.422931098476454
56,3,165.02956865380364,431.2277732838096,12.802328652594795
56,4,165.11224632126465,429.4887358572903,12.882773146043535
56,5,162.98072757307514,431.04687532924095,10.814821929082996
57,0,137.5283664363987,432.7637986294879,16.482128189714835
57,1,134.26204376936582,429.7579296150988,10.030580435469552
57,2,141.18704085550903,430.2167214302835,7.8196087472623494
57,3,142.5679280573654,427.76781895437404,5.003380082282062
57,4,141.9962685378228,432.41267330930117,7.912929823362758
57,5,143.94256923551927,436.5037480148067,8.410930492980883
58,0,114.53312054987676,433.98025000675256,4.033561844433115
58,1,113.68957320717318,433.7416234064208,8.890327487518363
58,2,114.92048262071765,433.43052809047873,11.66008021482915
58,3,114.69268318918405,438.9336592978322,5.864058510023367
58,4,109.63168040702087,441.4522973481798,2.120681638006002
58,5,111.37769088103101,441.98397522942525,0.6519875732136255
59,0,139.4680333519962,427.7659128936646,-16.77268101703666
59,1,141.7841492068652,425.3005759028796,-17.274160307150705
59,2,144.6193797211125,426.5581619023482,-13.91775548998778
59,3,143.4352180133641,426.5708055489729,-13.90047572062624
59,4,143.7863933204079,426.65071666199316,-15.416507394537831
59,5,141.36432754755455,427.84758584031584,-16.144046099005678
60,0,116.17078027278774,381.9568426710116,-17.317840491453772
60,1,117.04061203104602,381.19565719758435,-21.769284076301247
60,2,117.9295897884778,381.9621178368889,-19.53616535537066
60,3,115.74368445691415,381.61174360485586,-20.600966503688927
60,4,117.75186150439559,383.9706269424796,-16.406795867605044
